time_s,ax,ay,az,gx,gy,gz,stroke
26.725,-0.22492674047095976,1.31045601573863,0.7770232093918994,0.02821200052979936,0.0071492329345840796,-0.007602763066757905,1
26.745,-0.20952733686512748,1.3113828128791292,0.7818719457319885,0.03049483324636486,0.006166090601286789,-0.004837516572125224,1
26.764,-0.21741794036563655,1.3067488271766332,0.7793049676695883,0.031874552014103164,0.009925075050647823,-0.006496342366808777,1
26.784,-0.21678160137366,1.3060868292191339,0.7828702149784773,0.03256475928470145,0.009751490166819698,-0.011718422599101419,1
26.803,-0.22365406248700667,1.3079404235001322,0.769750104881766,0.03564355683752142,0.015071980558040743,-0.011104012850876394,1
26.823,-0.21996329633354272,1.3068812267681331,0.7780214786383883,0.04206693740421835,0.017963798600854296,-0.007049552716783341,1
26.842,-0.22670848964849405,1.3131040075686278,0.7780214786383883,0.043393777389128564,0.015939146964588237,-0.009998397406167404,1
26.862,-0.22581761505972692,1.311515212470629,0.774598841221855,0.0422262695261609,0.019525304542714294,-0.009998397406167404,1
26.881,-0.22785389983405183,1.3157519993986253,0.7775936489613217,0.04089873376779243,0.01773260475994784,-0.012456036399067505,1
26.901,-0.23141739818912047,1.3129716079771279,0.780731066593144,0.04042143317542305,0.011775383790492608,-0.017923719479602127,1
26.92,-0.22849023882602837,1.3089996202321312,0.7814441160549217,0.03989055802676732,0.008884323760272202,-0.023699010061869332,1
26.94,-0.22670848964849405,1.3101912165556302,0.7775936489613217,0.036333764108119705,0.006628478283099702,-0.029412295990645942,1
26.959,-0.2321810049794923,1.3074108251341325,0.7818719457319885,0.037819936214972455,0.01015626889155428,-0.02548023465305381,1
26.979,-0.23065379139874861,1.3019824418826373,0.7885746106726996,0.035855767742292065,0.015766320093353246,-0.02314579971189477,1
26.999,-0.22899931001960963,1.2941708659841444,0.7949920558286998,0.03495334956692314,0.018079016515010943,-0.024620222056586802,1
27.018,-0.2382898593024671,1.289007281915649,0.7898580997038996,0.032883423528586544,0.023920261557716378,-0.02406701170661224,1
27.038,-0.22747209643886593,1.2698093411481661,0.7854371930408773,0.03192812657038952,0.02490340389101367,-0.03948764955524818,1
27.057,-0.22976291680998145,1.2888748823241492,0.7885746106726996,0.03017616900247977,0.026348933906123872,-0.03586319571938863,1
27.077,-0.24885308656927765,1.286756488860151,0.8292184299940337,0.02969817263665213,0.09164110662847974,-0.04268209709287423,1
27.096,-0.27532478863550175,1.289139681507149,0.8464742269690563,0.03357363079918482,0.12420077955404017,-0.02425141515660376,1
27.116,-0.06826008064633544,1.3148252022581262,0.7443655440424767,0.035537799271865234,0.21175805617457752,-0.12089090178076292,1
27.135,-0.12731233910175843,1.2339290518516979,0.7731727422982995,0.05337325610101485,0.054281697963182635,-0.2195572158443486,1
27.155,-0.1961642180336201,1.338392329545105,0.8303593091328781,0.054010584588785035,-0.04004159906368596,-0.15425021061394525,1
27.174,-0.2368899135201187,1.2494198040571842,0.7854371930408773,0.001193029825017945,0.07816667477289557,-0.1924635980346773,1
27.194,-0.285760748103917,1.2691473431906666,0.781016286377855,-0.01897883427698353,0.10494271161282892,-0.21304431146211528,1
27.213,-0.3766299561581671,1.25418618935118,0.7914268085198107,-0.03453215416302593,0.08875004659825932,-0.20892865192977178,1
27.233,-0.3927929665543712,1.244123820397189,0.7768805994995438,-0.05592510068428142,-0.03073093038219741,-0.17329530229844076,1
27.252,-0.33628606406685435,1.245315416720688,0.7614787311251435,-0.0599591951952984,-0.07682264412042035,-0.2088674525315213,1
27.272,-0.2837244633295921,1.2299570641067015,0.7717466433747439,-0.04859930194221555,-0.012513613731361773,-0.18287945016655904,1
27.291,-0.34888557610798987,1.24293222407369,0.782299775409055,-0.03203711054168978,0.07093750867215828,-0.12101330057726385,1
27.311,-0.34392213197057286,1.236179844907196,0.774884061006566,-0.021898299707860943,0.05763590368780909,-0.10817350577326906,1
27.331,-0.3370496708572262,1.2212186910677092,0.7676109564964326,-0.010007531306122358,0.0377418631809568,-0.08169429771182282,1
27.35,-0.08951380297835192,1.2838436978471537,0.5094870513328724,-0.1225975923224675,0.019582913499792624,-0.1563390427068623,1
27.37,-0.30014200932258683,1.1959303690912317,0.8357784850423894,0.014994392143150568,0.16711187245146478,-0.08525755214943191,1
27.389,-0.205200231719687,1.1142398211358042,0.7594821926321658,0.06361852027395813,0.1870635219153954,-0.15271458887100275,1
27.409,-0.4351731434200088,1.1637572683567603,0.839771562028345,-0.0036377252957117945,0.1915744548571473,-0.3144146726220831,1
27.428,-0.3790480443276779,0.9920349981814125,0.7231166700814985,0.040262101053480506,0.2181769068132525,-0.061850392829110784,1
27.448,-0.34748563032564145,1.2401518326521923,0.8416254906289672,0.014144852750609739,0.22320859440648877,-0.10073938939631831,1
27.467,-0.37497547477902804,1.1530329014452698,0.8454759577225673,0.07678324987777885,0.21146849536399961,-0.12592857856306405,1
27.487,-0.3599578745683817,1.1822932111667437,0.8344949960111893,-0.01351144644194189,0.18081749814795542,-0.12457655501487294,1
27.506,-0.3271227825823922,1.1454861247297763,0.833639336657056,-0.08469602895697259,0.250447018928235,-0.06621246046493642,1
27.526,-0.31019616539581624,1.1391309443377822,0.8553160402951009,-0.11898791962099181,0.31047706822904136,-0.06559805071671139,1
27.545,-0.37523001037581866,1.0431412405003673,0.8449055181531452,-0.13156889529332869,0.30989870462047864,-0.04716736878044092,1
27.565,-0.48442578139899306,1.0542628061863575,0.8372045839659449,-0.24022992359085474,0.2222830610302698,-0.12985983464541606,1
27.584,-0.6396924954412689,1.0520120131308592,0.7783066984230994,-0.12015542748395946,0.13270189078605957,-0.6316087379885029,1
27.604,-0.4793350694631807,1.0207657095368872,0.7651865883263881,-0.11001661665013064,-0.009332992890563434,-0.686102775854338,1
27.624,-0.44077292654940237,1.0047453589654012,0.7537777969379434,-0.13804445886939545,0.01362645054293054,-0.6395340600619377,1
27.643,-0.5198062293528887,1.0067313528378996,0.6941668619333202,-0.16506412534763512,0.08082654096220952,-0.6212877815756587,1
27.663,-0.5194244259577028,1.0114977381318953,0.6562326305667416,-0.19096916274573522,0.08898124043916579,-0.5994162439982801,1
27.682,-0.5665135113639668,0.9692622684434328,0.7058608731064759,-0.19585279664929306,0.1483745591617379,-0.4964490616971194,1
27.702,-0.6643824483299589,0.9615830921364396,0.7507829891984767,-0.17042575561702059,0.17688492881476625,-0.46818862904448866,1
27.721,-0.6273475189969241,0.94993192808445,0.7708909840206104,-0.14558246851623194,0.19180564869805375,-0.5320212119301999,1
27.741,-0.7229256355918005,0.9088880547194864,0.7686092257429215,-0.10725648334119575,0.18255258897364354,-0.5857164365978182,1
27.76,-0.8095950062990054,0.862018599328528,0.7892876601344775,-0.03670853354047697,0.15300071001764645,-0.74514247955075,1
27.78,-0.688436062226672,0.9450331431989543,0.8550308205103898,-0.07710514052730799,0.047110898832116804,-0.4334160972648648,1
27.799,-0.6855089028635799,0.8290511010450572,0.7857224128255884,-0.07811401204179139,0.08921243428007225,-0.1834326605165336,1
27.819,-0.6806727265245582,0.8053515741665783,0.7727449126212327,-0.06845250180033194,0.08672539496199327,-0.1165288341449373,1
27.838,-0.6834726180892551,0.7711924795596086,0.766184857572877,-0.019138166398926078,0.09488009443894954,-0.09121724618169064,1
27.858,-0.6529283464743811,0.7636457028441153,0.7410855165182988,0.08575455284864,0.19012892484203708,0.2541156582960992,1
27.877,-0.7656876158526241,0.8483814414040401,0.7275375767445208,0.04753432523926001,0.008652371906772613,0.11680595051354803,1
27.897,-0.5859854845184489,0.7384897804591375,0.7266819173903873,0.03447604897455376,-0.05270647346980096,0.13400781295336844,1
27.916,-0.6367653360781769,0.7737080717981064,0.7011547466587426,0.039837679243939224,0.0050669723412396905,0.07251047026405633,1
27.936,-0.6236567528434601,0.8029683815195804,0.756202165107988,0.05310816641341611,0.020508446876011582,-0.062464802577335804,1
27.956,-0.7109624625426416,0.821504324329564,0.8041190889394555,0.025929863586692137,-0.02396415196327303,-0.07389217969012915,1
27.975,-0.6930177029689031,0.7474929526811296,0.7939937865822109,0.06425584876172832,-0.12736768184331684,-0.08169429771182282,1
27.995,-0.7026900556469466,0.7726488750661072,0.8133887319425668,0.09414140611455907,-0.12089046423497035,-0.07149574009547953,1
28.014,-0.7160531744784538,0.7975399982680853,0.8334967267647005,0.04657902828106299,-0.11447085558370224,-0.10897231897148561,1
28.034,-0.8764106004565422,0.8661229866650243,0.8401993917054117,-0.010591981011064452,-0.3598516601832907,-0.21298311206386483,1
28.053,-0.6166570239317182,0.8068079696730769,0.8229435947303891,0.2031217944294285,-0.2877927090420105,-0.1383995664670758,1
28.073,-0.5962941761884688,0.7791364550496016,0.8340671663341227,0.07715479290449204,-0.2100092467973677,-0.12531416881483903,1
28.092,-0.5089884664892875,0.8524858287405364,0.8644430734058566,0.0992908254791739,-0.05849010955542804,-0.021610177968952277,1
28.112,-0.595530569398097,0.7517297396091258,0.8296462596711004,0.09281456612964886,-0.007077905425984067,0.06206630979947106,1
28.131,-0.6656551263139119,0.8775093515340143,0.8821267000579457,0.024602327828323663,-0.04033115987426388,-0.025357030601312745,1
28.151,-0.6856361706619752,0.8655933882990247,0.8670100514682566,0.07370445232495887,-0.039752796265701176,-0.17237409030372328,1
28.17,-0.6321836953359458,0.7711924795596086,0.8875458759674569,0.0405807652973656,-0.03275482400587032,-0.22342727252845013,1
28.19,-0.7723055413691802,1.0418172445853684,0.9999224711436369,0.012446469738986343,0.14074061433626603,-0.4226031299002964,1
28.209,-0.597185050777236,0.8673145829885233,0.8895424144604348,0.05496588154698205,0.2374349747544638,-0.44803792191528413,1
28.229,-0.7737054871515285,0.4683946137993773,0.7263966976056763,0.11760427867415114,0.25038940997115666,-0.24824765479521282,1
28.249,-0.6712549094433055,0.722204630704652,0.7560595552156324,0.11319864113642097,0.22419173673978607,-0.20346096884923714,1
28.268,-0.6356199258926191,0.7179678437766558,0.7047199939676315,0.2642733236762866,0.1369232629172335,-0.016080490234927053,1
28.288,-0.5004615239968019,0.6164173570962459,0.6880346365620311,0.2723950872546069,0.11425338029431746,0.1784264972546012,1
28.307,-0.6865270452507424,0.7546425306221234,0.6766258451735865,0.27223575513266435,0.12414241258436871,0.10623858599722169,1
28.327,-0.5793675590018929,0.6779831671436913,0.7186957634184762,0.27722584237533665,0.12686064574335412,0.1494284508020044,1
28.346,-0.6592917363941465,0.7427265673871337,0.795562495398122,0.18018979701849216,0.09060035533810412,0.18112893384050313,1
28.366,-0.7357796832297266,0.8254763120745603,0.7711762038053215,0.18841731816246868,0.05896621578876264,0.19894601128378872,1
28.385,-0.6654005907171213,0.678247966326691,0.7875763414262108,0.15747001051232645,0.04971315606435243,0.1861054112245538,1
28.405,-0.6861452418555566,0.8252115128915606,0.7597674124168768,0.12386832711890554,0.05514962238232327,0.13867668283568652,1
28.424,-0.6944176487512514,0.7517297396091258,0.7045773840752759,0.15311725175742438,0.060180551962966386,0.19421513674798002,1
28.444,-0.6512738650952421,0.7755616660791047,0.6734884275417642,0.21251751920983095,0.10349642358512558,0.11391830522241443,1
28.463,-0.7079080353811542,0.7345177927141411,0.6707788395870086,0.2823216871836651,0.126687060859526,0.09745325132731995,1
28.483,-0.6550918990471012,0.6515032488437148,0.6331298280051413,0.3279734711007672,0.1493577014950352,0.07035963351764868,1
28.502,-0.6421105836107798,0.5911290351197683,0.551556969577762,0.3155518275503728,0.1273814003948385,0.14396076772146973,1
28.522,-0.6529283464743811,0.6411760807067239,0.43989342386336006,0.2753145526854843,0.030397479166062835,0.3019743929832,1
28.541,-0.5751677216548478,0.6804987593821891,0.49679477091322766,0.19701707810661664,0.0015975487024565778,0.2818228805987554,1
28.561,-0.5713496877029884,0.7400785755571361,0.5603987829038067,0.05990309000682623,0.05480245261466701,0.0836302398751171,1
28.581,-0.4596085607119079,1.178586022604747,0.7042921642905648,-0.10874265544804851,0.11876431323606934,0.018630842146446367,1
28.6,-0.6477103667401735,1.255245386083179,0.7352385109317209,-0.049501720117584476,0.07163184820747079,-0.2578318026633311,1
28.62,-0.6031666373018155,0.9687326700774332,0.8068286768942111,-0.08862436590233341,0.026348933906123872,-0.3290356920172624,1
28.639,-0.6558555058374731,0.8898225135435032,0.8936781013387459,-0.07376125328688929,-0.059357275961975535,-0.29696640207878056,1
28.659,-0.550477768766158,0.47567659133187074,0.9889415094322589,-0.25100606291245375,-0.2248139907539054,-0.1798694060789245,1
28.678,-0.6184387731092525,0.8679765809460226,0.86658222179119,-0.13735494737225543,-0.20202813220423957,0.08995793555211874,1
28.698,-0.6941631131544609,0.8888957164030041,0.8337819465494116,-0.024181132424426457,-0.054788734063145335,0.03478828853980826,1
28.717,-0.7696329176028787,0.9186856244904776,0.7965607646446109,0.0054393352408055665,-0.08908273980180077,-0.16573878712498907,1
28.737,-1.0405860603864896,0.8873069213050054,0.7767379896071883,-0.02285429243951625,-0.558503262453829,-0.5308535918320003,1
28.756,-0.5689315995334776,0.7914496170590906,0.9261931567958133,0.024230784801610478,-0.7534542472446776,-0.2712248078173004,1
28.776,-0.5675316537511292,0.7273682147731475,0.8936781013387459,0.07062565477213889,-0.47048359815147867,-0.2921743281447215,1
28.795,-0.5214607107320277,0.6819551548886877,0.8905406837069236,0.10332491999019087,-0.42959639887772705,-0.19774687766522042,1
28.815,-0.4164647770558985,0.7251174217176494,0.9538594759127914,0.10385579513884662,-0.3412871737647988,-0.21353632241383938,1
28.834,-0.4800986762535525,0.7367685857696391,0.9729692014884362,0.1122426484047657,-0.31352799459156816,-0.21163189377091385,1
28.854,-0.44433642490447095,0.7437857641191329,1.0210287352122593,0.11489702414804437,-0.4145604610802829,-0.30446171785398185,1
28.874,-0.3527036100598491,0.721013034381153,1.05953340614826,0.12020577563460175,-0.47580408854269973,-0.386540579225972,1
28.893,-0.23281734397146883,0.7081702740056645,1.1068798904103054,0.14430528090850575,-0.3992925714293391,-0.4437990583311996,1
28.913,-0.1974368960175732,0.7617921085631167,1.0870571153728827,0.1797646794354926,-0.2938651479256224,-0.49700227204709396,1
28.932,-1.114274115657373,-0.5731929725301984,0.9386002174307468,1.8522607437707068,-0.502869686193211,-1.6382389875588124,1
28.952,-0.6152570781493698,0.953241917871947,1.156080303272973,0.3304685147221033,-1.1445129440435002,-0.35219724848934153,1
28.971,-0.11229473889111206,0.980251434537923,1.2891353328407085,-0.03835403776927227,-0.6515546143494154,-0.42985284282725567,1
28.991,-0.23409002195542192,0.7109506654271619,1.4104963512352884,-0.3469803579719868,-0.3778370249806268,-0.18521388510771808,1
29.01,-0.42982789588740583,0.5952334224562648,1.3617237680496879,-0.4819186624677844,-0.20139215963859852,-0.3440263235676649,1
29.03,-0.5629500130088981,0.3848504715629514,1.1877396993759068,0.2806233041720417,-0.2728727471713161,-0.5801255494655426,1
29.049,-0.5217152463288183,0.6846031467186854,1.2397923100856856,0.2795086750919021,-0.7487697294190976,-0.5518651168129118,1
29.069,-0.3640304441170315,0.5659731127347907,1.1868840400217735,0.3189492893470779,-1.0552205765972749,-0.6722177597486445,1
29.088,-0.17058339055616317,0.6125777689427493,1.227100029666041,0.3304685147221033,-1.178402171057421,-0.724070560426828,1
29.108,0.011918632342708672,0.5724606927182849,1.222821732895374,0.3330693159090956,-1.0145645711644296,-0.8039373856541602,1
29.127,0.05735323636983368,0.5692831025222876,1.268314288556797,0.3643888623594093,-0.6888564140576343,-0.8366822847391175,1
29.147,0.03202694448916736,0.5459807744183084,1.2730204150045306,0.3993173857377404,-0.380844060937597,-0.8280201541209568,1
29.166,-0.042806520967273824,0.5748438853652829,1.2208251944023965,0.42331113344598825,-0.011761665238970927,-0.818129204006346,1
29.186,-0.21894515394638026,0.6063549881422549,1.1113007970733275,0.40876598930097097,0.174803426234015,-0.7899911701502162,1
29.206,-0.32075939266262676,0.6222429391222407,1.0496933235757266,0.35557689151049066,0.09193066743905766,-0.8226748698369231,1
29.225,-0.3891022004009072,0.6015886028482591,1.0364306035866595,0.3167729099696268,0.023631458759731595,-0.8350854635979245,1
29.245,-0.4491726012434927,0.6333645048082308,1.0040581580219479,0.2615660691501798,-0.03200287551347949,-0.7872267289108237,1
29.264,-0.36479405090740336,0.6640812100362036,1.037286262940793,0.1763679134122458,-0.24042905017250543,-0.7942920383877915,1
29.284,-0.3165595553155816,0.6111213734362506,1.101175494716083,0.13188363735811143,-0.2982024959835461,-0.7820658480767816,1
29.303,-0.3425221861882245,0.5778890759697801,1.105025961809683,0.09684866064066586,-0.18843772442190562,-0.724070560426828,1
29.323,-0.3238138198241142,0.5823906620807761,1.1368279678049724,0.06717531419260575,-0.15310296739287454,-0.6738765855433281,1
29.342,-0.319613982477069,0.549820362571805,1.1957258533478181,0.03898813985139838,-0.19271746352275104,-0.6462917620371729,1
29.362,-0.3863023088362105,0.5470399711503076,1.1746195892791953,0.017595193330142887,-0.2166600492895423,-0.6042695173305896,1
29.381,-0.4155739024671314,0.4724990011358736,1.1736213200327066,7.77049714201164e-05,-0.09729504823583535,-0.5491618749717699,1
29.401,-0.4826440322214587,0.4470782795678962,1.23708272213093,-0.058525901871273746,-0.1909247637399846,-0.45577884053872736,1
