time_s,ax,ay,az,gx,gy,gz,mx,my,mz
25.951,-0.0303,-0.1003,0.9692,-23.9105,3.4103,-16.8304,-1.7922,-10.8237,3.4556
25.970,-0.0311,-0.1043,0.9708,-24.2081,4.1199,-17.4408,-1.7922,-10.8237,3.4556
25.990,-0.0219,-0.1096,0.9741,-24.0097,4.1199,-18.1046,-1.7922,-10.8237,3.4556
26.009,-0.0239,-0.1149,0.9802,-23.4909,4.8218,-18.0817,-1.7922,-10.8237,3.4556
26.029,-0.0264,-0.1165,0.9802,-23.0103,6.7139,-18.2419,-1.7922,-10.8237,3.4556
26.048,-0.0291,-0.1144,0.9761,-22.3465,8.7204,-19.1345,-1.7922,-10.8237,3.4556
26.068,-0.0416,-0.1158,0.9691,-21.2936,8.4000,-20.0806,14.3379,-9.0198,22.4616
26.087,-0.0532,-0.1188,0.9744,-20.4697,7.4768,-20.3247,14.3379,-9.0198,22.4616
26.107,-0.0485,-0.1290,0.9766,-20.7977,7.4463,-20.6375,14.3379,-9.0198,22.4616
26.126,-0.0543,-0.1339,0.9771,-21.8277,7.7057,-20.2789,14.3379,-9.0198,22.4616
26.146,-0.0559,-0.1356,0.9744,-21.9574,5.8670,-20.1111,14.3379,-9.0198,22.4616
26.166,-0.0611,-0.1400,0.9832,-21.7056,4.9591,-19.7067,14.3379,-9.0198,22.4616
26.185,-0.0536,-0.1403,0.9841,-20.7443,4.2648,-19.1193,32.2603,-19.8435,12.0947
26.205,-0.0471,-0.1385,0.9866,-19.7144,2.7161,-19.0353,32.2603,-19.8435,12.0947
26.224,-0.0474,-0.1411,0.9900,-19.3253,3.5629,-17.9672,32.2603,-19.8435,12.0947
26.244,-0.0496,-0.1374,0.9925,-18.6157,3.4256,-17.6392,32.2603,-19.8435,12.0947
26.263,-0.0356,-0.1432,0.9949,-16.7465,4.3716,-17.7536,32.2603,-19.8435,12.0947
26.283,-0.0298,-0.1501,0.9937,-15.0833,6.4926,-17.4408,32.2603,-19.8435,12.0947
