time_s,ax,ay,az,gx,gy,gz,mx,my,mz
24.992,-1.0533,-0.7064,-0.1567,-16.6473,25.7874,67.6498,35.8448,339.1432,-482.0596
25.011,-1.1830,-0.7053,-0.1395,-12.4893,-39.9857,78.9108,35.8448,339.1432,-482.0596
25.031,-1.2472,-0.6162,0.0385,-65.7959,-113.4262,27.8778,35.8448,339.1432,-482.0596
25.050,-1.7394,-0.7742,0.1625,-77.2247,-187.6984,46.1502,35.8448,339.1432,-482.0596
25.070,-2.0000,-0.8046,-0.0661,-2.1667,-231.9031,31.6467,-55.5594,330.1234,-438.8643
25.089,-2.0000,-1.2065,-0.0172,2.3422,-250.0000,-102.8519,-55.5594,330.1234,-438.8643
25.109,-1.7546,-1.3721,0.3482,56.9229,-250.0000,22.9568,-55.5594,330.1234,-438.8643
25.128,-1.7662,-1.7914,0.4182,59.7534,-250.0000,45.3720,-55.5594,330.1234,-438.8643
25.148,-1.2836,-1.9891,0.3962,114.9902,-250.0000,46.9894,-55.5594,330.1234,-438.8643
25.167,-1.1327,-1.9865,0.4792,166.1072,-250.0000,114.1586,-55.5594,330.1234,-438.8643
25.187,-1.1364,-1.9310,0.3541,150.3296,-250.0000,123.1232,-105.7421,247.1416,-44.9231
25.207,-0.4605,-1.8146,0.4934,193.4052,-250.0000,58.3649,-105.7421,247.1416,-44.9231
25.226,0.0575,-1.6714,0.6507,231.0257,-250.0000,78.4760,-105.7421,247.1416,-44.9231
25.246,0.0387,-1.3484,0.5254,228.9734,-250.0000,102.3483,-105.7421,247.1416,-44.9231
25.265,0.0109,-1.2683,0.3381,230.7129,-250.0000,81.6803,-105.7421,247.1416,-44.9231
25.285,0.0871,-1.1797,0.3066,240.6311,-250.0000,24.7574,-105.7421,247.1416,-44.9231
25.304,0.3567,-1.1470,0.3396,249.9466,-250.0000,-36.1710,-105.7421,247.1416,-44.9231
25.324,0.3976,-0.9623,0.2718,249.9924,-250.0000,-47.3480,-353.0711,-106.4332,120.9469
25.343,0.3590,-0.7516,0.2767,249.9924,-250.0000,-65.1779,-353.0711,-106.4332,120.9469
25.363,0.3995,-0.7175,0.2763,249.9924,-250.0000,-99.4644,-353.0711,-106.4332,120.9469
25.382,0.3203,-0.7184,0.3457,249.9924,-250.0000,-119.9265,-353.0711,-106.4332,120.9469
25.402,0.2866,-0.6850,0.2865,249.9924,-250.0000,-135.6583,-353.0711,-106.4332,120.9469
25.421,0.3116,-0.7090,0.2991,249.9924,-250.0000,-156.7459,-353.0711,-106.4332,120.9469
25.441,0.3254,-0.7354,0.2238,249.9924,-225.2426,-170.5475,-514.3726,-196.6309,-114.0356
25.460,0.2024,-0.7620,0.2009,249.9924,-187.1872,-176.1322,-514.3726,-196.6309,-114.0356
25.480,0.0688,-0.9471,0.1829,248.1079,-173.8358,-193.2678,-514.3726,-196.6309,-114.0356
25.500,0.1115,-1.0634,-0.0512,239.3723,-168.4952,-211.0367,-514.3726,-196.6309,-114.0356
25.519,0.0574,-1.1100,-0.0796,223.3505,-172.7448,-221.5424,-514.3726,-196.6309,-114.0356
25.539,-0.0333,-1.1541,-0.1542,202.0111,-196.3501,-250.0000,-514.3726,-196.6309,-114.0356
25.558,-0.1936,-1.3161,-0.0858,176.7807,-188.0646,-250.0000,-514.3726,-196.6309,-114.0356
25.578,-0.3215,-1.4261,-0.1130,167.2363,-139.0457,-250.0000,-474.9434,55.9226,-362.8405
25.597,-0.5895,-1.4313,0.0087,149.4751,-99.4110,-250.0000,-474.9434,55.9226,-362.8405
25.617,-0.8837,-1.5016,0.0964,138.4735,-57.0908,-250.0000,-474.9434,55.9226,-362.8405
25.636,-1.4382,-1.5682,0.2360,155.5328,19.8898,-212.0972,-474.9434,55.9226,-362.8405
25.656,-2.0000,-1.3989,-0.0771,182.3349,95.9778,-135.4141,-474.9434,55.9226,-362.8405
25.675,-2.0000,-0.1809,-2.0000,-250.0000,249.9924,-250.0000,-474.9434,55.9226,-362.8405
25.695,1.9999,-0.8638,0.3470,249.9924,-250.0000,-250.0000,-218.6532,331.9274,-471.6927
25.714,-2.0000,0.2635,-0.4061,203.2013,156.3339,248.5580,-218.6532,331.9274,-471.6927
25.734,-1.9344,-0.4941,-0.9609,1.3733,-31.8985,30.3955,-218.6532,331.9274,-471.6927
25.753,-1.0248,-0.5678,-0.4417,120.0256,-60.2417,-80.4672,-218.6532,331.9274,-471.6927
25.773,-0.8486,-0.5245,-0.3485,121.7651,-11.4975,-26.9470,-218.6532,331.9274,-471.6927
25.792,-1.0391,-0.6283,-0.4453,79.2313,19.1727,3.4943,-218.6532,331.9274,-471.6927
25.812,-0.9341,-0.7285,-0.3156,104.8965,15.3580,7.0648,-218.6532,331.9274,-471.6927
25.832,-0.5798,-0.6055,-0.2698,116.7068,38.1699,42.0761,-186.3929,371.6143,-499.3377
25.851,-0.5304,-0.6251,-0.6370,-47.6608,88.9511,78.8498,-186.3929,371.6143,-499.3377
25.871,-0.6335,-0.6262,-0.6218,32.5470,3.8452,-16.9296,-186.3929,371.6143,-499.3377
25.890,-0.3737,-0.5468,-0.3433,25.4517,-67.3828,-30.4947,-186.3929,371.6143,-499.3377
25.910,-0.4088,-0.7509,-0.3523,-4.1885,-104.7134,-17.8757,-186.3929,371.6143,-499.3377
25.929,-0.6035,-0.8067,-0.2831,17.6849,-155.5634,-26.2527,-186.3929,371.6143,-499.3377
25.949,-0.6769,-0.7697,-0.2100,15.1062,-179.9164,-10.9177,-181.0161,405.8894,-463.0536
25.968,-0.7581,-0.6948,-0.1158,1.8921,-210.2737,-9.1171,-181.0161,405.8894,-463.0536
25.988,-0.6915,-0.7636,-0.1011,-20.0424,-206.0013,-24.1241,-181.0161,405.8894,-463.0536
26.007,-0.6060,-0.8419,-0.1263,-32.2037,-220.8710,-10.2539,-181.0161,405.8894,-463.0536
26.027,-0.6162,-0.9102,-0.0471,-30.4642,-178.4744,-15.2359,-181.0161,405.8894,-463.0536
26.046,-0.6323,-0.8814,0.0146,-53.2227,-148.7427,9.7656,-181.0161,405.8894,-463.0536
26.066,-0.5770,-0.9315,0.0663,-75.0275,-132.9651,28.3432,-177.4317,416.7132,-210.7931
26.085,-0.5776,-0.9714,0.1797,-80.3299,-98.2895,53.4286,-177.4317,416.7132,-210.7931
26.105,-0.6248,-0.9738,0.2050,-97.1603,-65.6128,69.7174,-177.4317,416.7132,-210.7931
26.125,-0.6904,-0.9369,0.2300,-97.4960,-72.7005,88.4857,-177.4317,416.7132,-210.7931
26.144,-0.6129,-0.9829,0.3489,-93.5287,-46.8216,104.2862,-177.4317,416.7132,-210.7931
26.164,-0.6633,-0.8484,0.3388,-145.1950,-6.4545,91.9495,-177.4317,416.7132,-210.7931
26.183,-0.5617,-0.8773,0.2855,-106.3690,-8.8425,61.0809,-177.4317,416.7132,-210.7931
26.203,-0.6981,-0.7744,0.3063,-121.4752,-2.1667,60.6537,-258.0824,378.8301,-84.6628
26.222,-0.6885,-0.8233,0.2195,-131.2714,22.8577,47.9507,-258.0824,378.8301,-84.6628
26.242,-0.7197,-0.9141,0.2095,-128.2501,13.6871,42.2058,-258.0824,378.8301,-84.6628
26.261,-0.8355,-0.8268,0.2747,-132.6218,13.9465,64.7659,-258.0824,378.8301,-84.6628
26.281,-0.8006,-0.9504,0.2814,-150.0397,15.6860,70.7703,-258.0824,378.8301,-84.6628
26.300,-0.7476,-1.0435,0.3696,-134.5139,38.5742,87.2421,-258.0824,378.8301,-84.6628
26.320,-0.7408,-0.9672,0.4099,-139.2670,93.7347,115.1810,-277.7971,326.5155,-79.4794
26.339,-1.0049,-0.9017,0.3888,-155.9525,103.3249,98.1216,-277.7971,326.5155,-79.4794
26.359,-0.9185,-0.9694,0.2341,-157.0587,107.7576,94.6960,-277.7971,326.5155,-79.4794
26.378,-0.6536,-1.0668,0.2132,-134.7809,126.7929,81.5125,-277.7971,326.5155,-79.4794
26.398,-0.5182,-0.9820,0.1436,-134.8877,176.6739,95.5887,-277.7971,326.5155,-79.4794
26.417,-0.6686,-1.1364,0.0341,-153.0914,228.9276,96.4890,-277.7971,326.5155,-79.4794
26.437,-1.0545,-1.1507,-0.0856,-205.5130,176.4984,11.0855,-277.7971,326.5155,-79.4794
26.457,-1.0077,-1.2816,-0.0394,-188.8351,105.3543,-40.2527,-301.0962,321.1037,-177.9646
26.476,-0.5604,-1.5516,0.0862,-145.5536,85.8917,-6.2485,-301.0962,321.1037,-177.9646
26.496,-0.8215,-1.4797,0.2767,-182.5943,68.2068,43.8766,-301.0962,321.1037,-177.9646
26.515,-1.2159,-1.4785,0.0365,-250.0000,194.2215,16.5253,-301.0962,321.1037,-177.9646
26.535,-1.3099,-1.8071,0.0654,-250.0000,167.9230,-50.4456,-301.0962,321.1037,-177.9646
26.554,-0.8705,-1.3107,0.0654,-250.0000,174.8734,-67.5659,-301.0962,321.1037,-177.9646
26.574,-0.5201,-1.1959,0.4067,-250.0000,119.5068,101.1429,-197.1463,368.0064,-171.0534
26.593,-1.2928,-1.0327,0.2495,-250.0000,222.4960,-73.1277,-197.1463,368.0064,-171.0534
26.613,-0.9763,-1.1246,0.1723,-250.0000,108.4290,-250.0000,-197.1463,368.0064,-171.0534
26.632,-0.6716,-1.4504,0.0420,-250.0000,45.8298,-250.0000,-197.1463,368.0064,-171.0534
26.652,0.1031,-1.6741,0.5330,-250.0000,-32.4402,-207.3593,-197.1463,368.0064,-171.0534
26.671,-0.9021,-1.4412,0.4891,-250.0000,131.2027,-144.4168,-197.1463,368.0064,-171.0534
26.691,-0.7040,-1.4638,0.6642,-250.0000,75.0427,60.8292,-197.1463,368.0064,-171.0534
26.710,-1.2935,-1.3962,-0.2823,-250.0000,249.9924,-32.3029,141.5869,441.9685,-314.4618
26.730,-1.5831,-1.3719,-0.7087,-250.0000,244.6747,28.1219,141.5869,441.9685,-314.4618
26.750,-1.4741,-1.7911,-0.7329,-250.0000,216.2170,-35.2707,141.5869,441.9685,-314.4618
26.769,-1.1638,-1.7723,-0.3688,-148.2086,179.0466,11.7722,141.5869,441.9685,-314.4618
26.789,-1.7697,-1.6682,0.1050,-119.0720,104.1183,27.0691,141.5869,441.9685,-314.4618
26.808,-1.4685,-1.5809,0.0370,-151.9318,90.3320,-4.0817,141.5869,441.9685,-314.4618
26.828,-1.2428,-1.4961,-0.0225,-164.5508,81.4743,4.1885,69.8973,405.8894,-635.8349
26.847,-1.2737,-1.4810,-0.1179,-55.4581,120.2469,-21.4615,69.8973,405.8894,-635.8349
26.867,-0.7604,-1.4805,-0.1219,-8.7585,29.8920,-8.7585,69.8973,405.8894,-635.8349
26.886,-0.8083,-1.3160,0.1876,23.3307,30.2048,82.8094,69.8973,405.8894,-635.8349
26.906,-1.1399,-0.9762,0.0469,-11.8561,21.7209,81.6574,69.8973,405.8894,-635.8349
26.925,-0.8494,-0.9883,0.0610,129.8981,23.2468,-9.8419,69.8973,405.8894,-635.8349
26.945,-0.7216,-0.8881,0.0861,56.8695,5.6000,22.2015,39.4293,357.1827,-661.7521
26.964,-0.8973,-0.5947,0.0717,-128.9368,-0.8850,-17.3416,39.4293,357.1827,-661.7521
26.984,-0.7993,-0.7258,-0.0844,-178.3752,-1.2207,-78.7048,39.4293,357.1827,-661.7521
27.003,-0.6448,-0.7828,-0.1443,-173.5001,-35.9497,-118.8507,39.4293,357.1827,-661.7521
27.023,-0.5871,-1.0104,-0.2230,-69.8853,-82.3593,-48.3170,39.4293,357.1827,-661.7521
27.042,-0.5795,-0.9328,-0.0568,39.5355,-115.9058,-0.3815,39.4293,357.1827,-661.7521
27.062,-0.8861,-0.7004,-0.1188,0.2823,-79.3610,-19.7144,39.4293,357.1827,-661.7521
27.082,-0.6031,-0.7195,-0.3077,-63.4003,-79.0100,-102.2339,57.3516,360.7906,-616.8289
27.101,-0.4305,-0.8648,-0.2837,-60.4706,-95.8557,-107.7194,57.3516,360.7906,-616.8289
27.121,-0.4047,-0.8902,-0.1421,-20.9579,-112.6785,-36.2015,57.3516,360.7906,-616.8289
27.140,-0.5836,-0.8277,-0.0917,-15.3961,-86.9675,13.2523,57.3516,360.7906,-616.8289
27.160,-0.6438,-0.6987,-0.0526,-16.5558,-52.5742,39.4669,57.3516,360.7906,-616.8289
27.179,-0.6348,-0.6905,-0.1228,-23.1018,-37.6968,36.7889,57.3516,360.7906,-616.8289
27.199,-0.5279,-0.8104,-0.0012,5.5313,-56.7093,52.4292,44.8060,373.4183,-559.8112
27.218,-0.7207,-0.7460,0.0226,2.3956,-70.3354,78.0334,44.8060,373.4183,-559.8112
27.238,-0.8871,-0.7809,-0.0344,24.4446,-110.4889,76.8890,44.8060,373.4183,-559.8112
27.257,-1.0591,-0.8585,0.0455,113.2812,-184.9747,53.3295,44.8060,373.4183,-559.8112
27.277,-1.3522,-0.9653,0.1031,180.7709,-226.4481,-27.4582,44.8060,373.4183,-559.8112
27.296,-1.3171,-1.4554,0.2737,249.9924,-250.0000,-31.5857,44.8060,373.4183,-559.8112
27.316,-1.1786,-1.4057,0.6012,249.9924,-250.0000,-2.0599,44.8060,373.4183,-559.8112
27.335,-1.2549,-1.6497,0.9396,223.3734,-250.0000,45.4407,32.2603,389.6539,-267.8109
27.355,-1.4620,-1.7183,1.0078,107.8339,-250.0000,129.1809,32.2603,389.6539,-267.8109
27.375,-1.5877,-1.7928,0.9953,63.7054,-250.0000,110.9467,32.2603,389.6539,-267.8109
27.394,-1.3351,-2.0000,0.8243,98.8617,-250.0000,83.6258,32.2603,389.6539,-267.8109
27.414,-0.9589,-1.9900,0.8252,162.2314,-250.0000,62.5992,32.2603,389.6539,-267.8109
27.433,-0.4608,-2.0000,0.7527,191.2003,-250.0000,46.1273,32.2603,389.6539,-267.8109
27.453,-0.0989,-1.9440,0.6057,199.0585,-250.0000,46.3486,-93.1964,184.0032,136.4972
27.472,0.1418,-1.6003,0.4295,230.6747,-250.0000,58.6548,-93.1964,184.0032,136.4972
27.492,0.3265,-1.3115,0.3637,249.2142,-250.0000,43.5562,-93.1964,184.0032,136.4972
27.511,0.4927,-1.0258,0.3420,249.9924,-250.0000,4.7760,-93.1964,184.0032,136.4972
27.531,0.5135,-0.8638,0.2666,249.9924,-250.0000,-37.3535,-93.1964,184.0032,136.4972
27.550,0.4487,-0.5525,0.2366,249.9924,-250.0000,-76.7670,-93.1964,184.0032,136.4972
27.570,0.4180,-0.4430,0.2918,249.9924,-250.0000,-119.3390,-93.1964,184.0032,136.4972
27.589,0.4723,-0.4365,0.4352,247.4899,-250.0000,-160.7132,-369.2013,-194.8269,202.1540
27.609,0.2808,-0.4628,0.3948,215.1031,-250.0000,-183.0063,-369.2013,-194.8269,202.1540
27.628,0.2755,-0.6707,0.2975,208.7784,-250.0000,-204.0939,-369.2013,-194.8269,202.1540
27.648,0.3590,-0.6956,0.3049,238.2736,-221.1761,-212.1964,-369.2013,-194.8269,202.1540
27.667,0.3394,-0.6508,0.4063,209.5490,-145.6833,-205.9631,-369.2013,-194.8269,202.1540
27.687,0.2463,-0.7607,0.4619,204.3457,-76.8890,-172.0581,-369.2013,-194.8269,202.1540
27.707,0.0986,-0.6246,0.4313,230.0949,-49.9420,-146.0342,-516.1649,-187.6111,-25.9172
27.726,0.1046,-0.6396,0.3661,214.3478,-47.5082,-153.8696,-516.1649,-187.6111,-25.9172
27.746,0.2521,-0.6895,0.2197,212.8372,-48.8434,-175.5524,-516.1649,-187.6111,-25.9172
27.765,0.0903,-0.8600,0.0840,204.8721,-69.5190,-190.8646,-516.1649,-187.6111,-25.9172
27.785,-0.0591,-0.9388,0.0473,189.0335,-113.5941,-231.8954,-516.1649,-187.6111,-25.9172
27.804,-0.0613,-1.0949,-0.0004,174.2020,-120.5597,-250.0000,-516.1649,-187.6111,-25.9172
27.824,-0.1974,-1.1896,-0.0552,143.2343,-71.3730,-250.0000,-514.3726,59.5305,-234.9825
27.843,-0.2157,-1.2122,-0.0812,112.1979,-35.5911,-250.0000,-514.3726,59.5305,-234.9825
27.863,-0.2122,-1.2468,-0.2385,86.3037,57.2891,-244.3771,-514.3726,59.5305,-234.9825
27.882,-0.6378,-1.2246,-0.2899,55.6564,131.1340,-186.1267,-514.3726,59.5305,-234.9825
27.902,-1.3553,-1.2554,-0.3003,75.5539,137.9929,-146.6675,-514.3726,59.5305,-234.9825
27.921,-1.4729,-1.3333,-0.2418,133.7814,147.6822,-112.5793,-514.3726,59.5305,-234.9825
27.941,-2.0000,0.9111,-0.6948,167.0761,249.9924,15.7623,-514.3726,59.5305,-234.9825
27.960,1.9999,-1.5284,0.1564,119.1940,-250.0000,-250.0000,-372.7857,252.5534,-461.3258
27.980,-0.8719,-1.3644,-0.1317,249.9924,53.3676,249.9924,-372.7857,252.5534,-461.3258
28.000,-2.0000,0.6132,-0.3811,17.8223,26.6724,201.7288,-372.7857,252.5534,-461.3258
28.019,-1.5399,-0.3557,-0.5971,-46.3181,-40.1688,-158.7524,-372.7857,252.5534,-461.3258
28.039,-0.6010,-0.8772,-0.3712,106.0410,-36.2854,-91.9418,-372.7857,252.5534,-461.3258
28.058,-1.0298,-0.5142,-0.4097,152.6489,6.4621,53.0167,-372.7857,252.5534,-461.3258
28.078,-1.1913,-0.5660,-0.2885,113.0066,-5.6229,-0.6256,-261.6669,335.5353,-492.4265
28.097,-0.9028,-0.8260,-0.2249,123.1613,-34.6756,-0.9766,-261.6669,335.5353,-492.4265
28.117,-0.7368,-0.6045,-0.1548,-52.3300,71.0449,52.0401,-261.6669,335.5353,-492.4265
28.136,-0.7881,-0.7112,-0.4274,-57.0145,65.9714,-12.4283,-261.6669,335.5353,-492.4265
28.156,-0.3954,-0.8588,-0.2977,52.2614,2.2354,11.2686,-261.6669,335.5353,-492.4265
28.175,-0.3333,-0.7506,-0.2184,73.7076,13.4277,19.2261,-261.6669,335.5353,-492.4265
28.195,-0.4040,-0.7050,-0.2044,49.0189,26.5961,53.1616,-261.6669,335.5353,-492.4265
28.214,-0.5162,-0.6921,-0.3677,27.8397,32.2342,46.6843,-281.3815,315.6918,-532.1661
28.234,-0.4670,-0.6381,-0.4403,1.9836,15.2435,32.6385,-281.3815,315.6918,-532.1661
28.253,-0.3463,-0.6644,-0.3503,14.2517,-0.8850,9.6436,-281.3815,315.6918,-532.1661
28.273,-0.2675,-0.6698,-0.2898,28.5187,-8.2397,3.0899,-281.3815,315.6918,-532.1661
28.292,-0.3226,-0.6694,-0.2966,29.2358,-37.5061,-0.8316,-281.3815,315.6918,-532.1661
28.312,-0.4255,-0.7216,-0.3124,13.9847,-86.1282,1.7700,-281.3815,315.6918,-532.1661
28.332,-0.4467,-0.7094,-0.3345,6.9580,-129.2419,-38.4750,-284.9660,322.9076,-525.2549
28.351,-0.3867,-0.7007,-0.2855,6.2485,-156.4178,-61.9583,-284.9660,322.9076,-525.2549
28.371,-0.3455,-0.7498,-0.3265,-3.5095,-181.9763,-66.9785,-284.9660,322.9076,-525.2549
28.390,-0.3761,-0.8056,-0.3167,-36.4227,-205.2307,-53.5736,-284.9660,322.9076,-525.2549
28.410,-0.3828,-0.9210,-0.2433,-40.0543,-183.8226,-69.3588,-284.9660,322.9076,-525.2549
28.429,-0.3574,-0.9763,-0.1035,-52.3453,-147.4380,-50.3464,-284.9660,322.9076,-525.2549
28.449,-0.5571,-0.9238,-0.1682,-67.2913,-123.2986,-0.5798,-284.9660,322.9076,-525.2549
28.468,-0.6883,-0.9083,-0.1393,-30.1743,-153.4805,10.0174,-209.6920,387.8499,-293.7281
28.488,-0.5295,-0.9746,0.0555,-24.4675,-144.9738,-4.8447,-209.6920,387.8499,-293.7281
28.507,-0.4523,-1.0817,0.1719,-96.0617,-86.5936,52.7420,-209.6920,387.8499,-293.7281
28.527,-0.6348,-1.1589,0.2374,-155.0064,-9.9792,109.4284,-209.6920,387.8499,-293.7281
28.546,-0.9526,-0.9117,0.1713,-192.4057,15.1596,99.5178,-209.6920,387.8499,-293.7281
28.566,-0.8486,-0.9534,0.1700,-99.9603,-35.3088,29.0451,-209.6920,387.8499,-293.7281
28.585,-0.7141,-0.9003,0.3366,-62.6602,-55.2902,15.6097,-254.4980,349.9669,-143.4084
28.605,-0.7090,-0.8126,0.3482,-132.8964,-39.2075,40.4358,-254.4980,349.9669,-143.4084
28.625,-0.8381,-0.7403,0.2564,-183.8760,-18.1274,38.8184,-254.4980,349.9669,-143.4084
28.644,-0.8552,-0.7295,0.1899,-165.6570,-41.1224,10.9329,-254.4980,349.9669,-143.4084
28.664,-0.7763,-0.7530,0.3110,-131.4697,-49.7665,12.2833,-254.4980,349.9669,-143.4084
28.683,-0.7095,-0.7901,0.2797,-161.8347,-28.7552,25.8026,-254.4980,349.9669,-143.4084
28.703,-0.7880,-0.7952,0.2614,-154.4113,-4.1046,40.6723,-215.0687,331.9274,-60.4734
28.722,-0.7720,-0.7964,0.3126,-139.6103,-2.8229,28.0457,-215.0687,331.9274,-60.4734
28.742,-0.8689,-1.0197,0.2473,-196.9299,40.5426,50.4608,-215.0687,331.9274,-60.4734
28.761,-0.7762,-0.9644,0.0615,-245.8725,55.8167,43.6630,-215.0687,331.9274,-60.4734
28.781,-0.6591,-1.2640,-0.0144,-206.4514,41.8701,38.2156,-215.0687,331.9274,-60.4734
28.800,-0.7029,-1.2700,-0.0638,-250.0000,119.3619,69.0231,-215.0687,331.9274,-60.4734
28.820,-0.5481,-1.3869,-0.1744,-234.3750,159.9503,63.3850,-215.0687,331.9274,-60.4734
28.839,-0.9348,-1.2985,-0.2884,-221.1304,167.1600,152.4506,-168.4705,317.4958,-74.2959
28.859,-1.2507,-1.3349,-0.1783,-250.0000,157.3944,102.0432,-168.4705,317.4958,-74.2959
28.878,-1.1064,-1.5090,-0.2704,-250.0000,164.8636,33.6761,-168.4705,317.4958,-74.2959
28.898,-0.7604,-1.3199,-0.0386,-250.0000,179.8630,-10.1395,-168.4705,317.4958,-74.2959
28.917,-0.6483,-1.4608,-0.3029,-250.0000,201.5457,19.0811,-168.4705,317.4958,-74.2959
28.937,-0.8267,-1.1865,-0.4029,-250.0000,130.1041,-36.9492,-168.4705,317.4958,-74.2959
28.957,-0.5226,-0.9598,-0.4298,-250.0000,152.7557,-76.2100,3.5845,346.3590,-195.2428
28.976,-0.5079,-1.2385,-0.5043,-250.0000,105.3848,-126.2970,3.5845,346.3590,-195.2428
28.996,-0.1564,-1.3928,-0.5293,-250.0000,208.0841,-127.3117,3.5845,346.3590,-195.2428
29.015,-0.2590,-1.6101,-0.3843,-199.2035,142.8833,-1.7319,3.5845,346.3590,-195.2428
29.035,-1.4874,-1.5648,-0.3488,-66.1926,227.3102,-105.7739,3.5845,346.3590,-195.2428
29.054,-0.9854,-1.6080,0.1119,-84.6710,122.3373,-250.0000,3.5845,346.3590,-195.2428
29.074,-0.6191,-1.8800,-0.1252,-185.4324,66.1240,-179.7409,3.5845,346.3590,-195.2428
29.093,-1.0841,-1.5919,-0.1414,-250.0000,95.8710,20.7596,274.2126,391.4578,-411.2193
29.113,-1.3279,-1.5136,-0.0624,-250.0000,201.3321,15.4495,274.2126,391.4578,-411.2193
29.132,-1.6152,-1.5043,-0.2170,-250.0000,200.1343,38.7650,274.2126,391.4578,-411.2193
29.152,-1.4412,-1.5101,-0.3418,-250.0000,231.3156,-144.5923,274.2126,391.4578,-411.2193
29.171,-0.8663,-1.8477,-0.3829,-250.0000,143.4402,-164.1083,274.2126,391.4578,-411.2193
29.191,-0.7060,-1.9573,-0.4590,-249.9008,94.5969,-2.0905,274.2126,391.4578,-411.2193
29.210,-1.3515,-1.3311,-0.3398,-216.7740,109.6039,27.0081,121.8723,292.2404,-775.7877
29.230,-1.1118,-1.4892,-0.3118,-91.8121,69.5419,-167.5110,121.8723,292.2404,-775.7877
29.250,-0.6135,-1.4222,-0.3292,-65.8188,-32.8293,-107.7652,121.8723,292.2404,-775.7877
29.269,-0.8439,-1.2509,-0.2852,-53.6804,-51.4069,-55.5267,121.8723,292.2404,-775.7877
29.289,-0.3656,-1.3840,-0.3771,0.5188,-16.1591,-67.5278,121.8723,292.2404,-775.7877
29.308,-0.6335,-1.1783,-0.2606,24.8795,-42.6331,5.8289,121.8723,292.2404,-775.7877
29.328,-0.9508,-1.0628,-0.3461,13.5269,-24.9176,-16.6931,121.8723,292.2404,-775.7877
29.347,-0.6841,-1.1260,0.0170,36.4075,-75.8972,-25.0320,139.7946,277.8088,-737.7758
29.367,-0.6046,-1.0815,0.0801,-9.1248,-41.3895,14.8010,139.7946,277.8088,-737.7758
29.386,-0.6714,-0.9597,0.0756,-31.5247,-15.4266,42.9993,139.7946,277.8088,-737.7758
29.406,-0.4974,-0.9373,-0.0533,-60.3638,16.0141,-9.4070,139.7946,277.8088,-737.7758
29.425,-1.0908,-0.6635,-0.3111,-70.8084,-23.3078,-59.1888,139.7946,277.8088,-737.7758
29.445,-0.5703,-1.0773,-0.3174,-6.8207,-104.2862,-66.5894,139.7946,277.8088,-737.7758
29.464,-0.4543,-0.9288,0.0454,-3.1815,-112.1902,-1.1063,112.9111,283.2206,-691.1249
29.484,-0.4566,-1.0309,-0.1769,-4.1504,-80.6808,31.3492,112.9111,283.2206,-691.1249
29.503,-0.4612,-0.8947,0.0789,5.9662,-87.1506,93.9636,112.9111,283.2206,-691.1249
29.523,-0.5993,-0.8169,0.1043,-8.1863,-48.2941,113.1973,112.9111,283.2206,-691.1249
29.542,-0.5795,-0.7933,0.0092,-8.7509,-20.6985,103.1799,112.9111,283.2206,-691.1249
29.562,-0.6036,-0.7308,0.0429,-16.2811,-35.5759,101.2650,112.9111,283.2206,-691.1249
29.582,-0.6476,-0.6835,0.0045,-34.1187,-34.4925,87.8754,-7.1690,295.8483,-623.7402
29.601,-0.7859,-0.6342,-0.0638,-35.3622,-36.3159,87.2955,-7.1690,295.8483,-623.7402
29.621,-0.7247,-0.8925,-0.1987,-31.0135,-74.7833,55.5115,-7.1690,295.8483,-623.7402
29.640,-0.5865,-0.9654,-0.3719,50.2472,-143.5165,74.6765,-7.1690,295.8483,-623.7402
29.660,-1.0966,-0.6274,-0.1092,249.9924,-208.8699,88.6765,-7.1690,295.8483,-623.7402
29.679,-1.4581,-0.7634,0.1600,249.9924,-250.0000,-28.5873,-7.1690,295.8483,-623.7402
29.699,-1.2692,-1.0191,0.2078,63.4918,-250.0000,-11.1008,-7.1690,295.8483,-623.7402
29.718,-1.2977,-1.2720,0.2593,42.3813,-250.0000,11.8942,-3.5845,346.3590,-423.3140
29.738,-1.4378,-1.3564,0.3254,87.2955,-250.0000,57.1442,-3.5845,346.3590,-423.3140
29.757,-1.5106,-1.4874,0.2855,88.5696,-250.0000,60.2188,-3.5845,346.3590,-423.3140
29.777,-1.3750,-1.5564,0.2506,76.1795,-250.0000,52.2995,-3.5845,346.3590,-423.3140
29.796,-1.0734,-1.6755,0.4233,116.1499,-250.0000,37.3154,-3.5845,346.3590,-423.3140
29.816,-0.7311,-1.7295,0.5668,142.3874,-250.0000,43.9835,-3.5845,346.3590,-423.3140
29.835,-0.4517,-1.7044,0.6023,169.0674,-250.0000,57.3044,-69.8973,254.3574,-3.4556
29.855,-0.1475,-1.4885,0.4509,184.5398,-250.0000,64.3539,-69.8973,254.3574,-3.4556
29.875,0.0063,-1.3145,0.4042,204.1931,-250.0000,50.6668,-69.8973,254.3574,-3.4556
29.894,0.3551,-1.1215,0.4230,203.7888,-250.0000,25.5814,-69.8973,254.3574,-3.4556
29.914,0.5345,-1.0105,0.4863,201.9043,-250.0000,5.9662,-69.8973,254.3574,-3.4556
29.933,0.4473,-0.8460,0.4367,246.6125,-250.0000,14.8468,-69.8973,254.3574,-3.4556
29.953,0.4202,-0.7537,0.3568,234.8709,-250.0000,-50.6668,-69.8973,254.3574,-3.4556
